Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
8691741,O Mandarim,Eça de Queirós,"Queirós, Eça de",,"=""9895547498""","=""9789895547494""",3,3.67,QuidNovi,Paperback,96,2010,1880,,2010/08/25,,,read,,,,1,,,0,,,,,
8678039,O Contrabaixo,Patrick Süskind,"Süskind, Patrick",Anabela Mendes,"=""""","=""9789895547470""",4,3.77,Quidnovi,Paperback,96,2010,1981,,2010/08/25,,,read,,,,1,,,0,,,,,
8766778,O Espelho da Tia Margarida,Walter Scott,"Scott, Walter",Maria Dias,"=""""","=""9789895547487""",3,2.97,QuidNovi,Mass Market Paperback,96,2010,1827,,2010/08/29,,,read,,,,1,,,0,,,,,
8928214,A História de um Sonho,Arthur Schnitzler,"Schnitzler, Arthur",Mafalda Silva,"=""""","=""9789895547593""",4,3.78,QuidNovi,,95,2010,1926,2010/09/12,2010/08/29,,,read,,,,1,,,0,,,,,
6738054,Morte No Nilo (Hercule Poirot #17),Agatha Christie,"Christie, Agatha",Isabel Alves,"=""9724141705""","=""9789724141701""",4,4.11,Edições Asa,Paperback,270,2005,1937,,2010/05/30,,,read,,,,1,,,0,,,,,
6585597,Deuses Americanos,Neil Gaiman,"Gaiman, Neil",Fátima Andrade,"=""9722341537""","=""9789722341530""",5,4.10,Editorial Presenca,Paperback,493,2009,2001,,2010/06/10,,,read,,,,1,,,0,,,,,
6977316,"Clube de Sangue (Sangue Fresco, #3)",Charlaine Harris,"Harris, Charlaine",Renato Carreira,"=""9896371571""","=""9789896371579""",4,4.01,Saída de Emergência,Paperback,234,2009,2003,,2010/05/30,,,read,,,,1,,,0,,,,,
6716884,Um Estudo em Vermelho,Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""9895545711""","=""9789895545711""",4,4.15,Global Notícias,Mass Market Paperback,119,2009,1887,,2010/05/30,,,read,,,,1,,,0,,,,,
7552326,"Sangue Oculto (Sangue Fresco, #4)",Charlaine Harris,"Harris, Charlaine",Renato Carreira,"=""9896371792""","=""9789896371791""",4,4.11,Saída de Emergência,Paperback,269,2010,2004,,2010/05/30,,,read,,,,1,,,0,,,,,
7051588,A Máquina de Xadrez,Robert Löhr,"Löhr, Robert",,"=""""","=""9789722341219""",5,3.49,Editorial Presença,Paperback,332,2009,2007,,2010/05/30,,,read,,,,1,,,0,,,,,
7795824,"Catarina de Aragão - A Princesa Determinada (The Tudor Court, #1)",Philippa Gregory,"Gregory, Philippa",Maria Beatriz Sequeira,"=""9722624555""","=""9789722624558""",5,3.91,Civilização Editora,Paperback,451,2006,2005,2010/07/07,2010/07/03,,,read,,,,1,,,0,,,,,
6929043,A Malinche,Laura Esquivel,"Esquivel, Laura","Helena Pitta, Jordi Castells","=""""","=""""",4,3.31,Sic-Idea y Creación,Paperback,159,2009,2005,,2010/05/30,,,read,,,,1,,,0,,,,,
6915767,"O Telescópio de Âmbar (Mundos Paralelos, #3)",Philip Pullman,"Pullman, Philip",,"=""9722329502""","=""9789722329507""",3,4.08,Editorial Presença,Paperback,469,2002,2000,,2010/05/30,,,read,,,,1,,,0,,,,,
6915748,"A Torre dos Anjos (Mundos Paralelos, #2)",Philip Pullman,"Pullman, Philip",,"=""9722328794""","=""9789722328791""",3,4.13,Editorial Presença,Paperback,293,2002,1997,,2010/05/30,,,read,,,,1,,,0,,,,,
6511975,"A Rapariga Que Sonhava com Uma Lata de Gasolina e Um Fósforo (Millennium, #2)",Stieg Larsson,"Larsson, Stieg",Mário Dias Correia,"=""9892303458""","=""9789892303451""",5,4.24,Oceanos,Paperback,616,2008,2006,2010/06/13,2010/05/31,,,read,"O segundo livro da saga Millennium é tão viciante quanto o primeiro. E embora a primeira metade do livro, não seja, nem de perto nem de longe, tão interessante como o primeiro, a outra metade arrebatou-me por completo.<br/><br/>Sem querer entrar em muitos detalhes (é complicado, digo-vos), Lisbeth vê-se subitamente suspeita de três homicídios, e torna-se uma fugitiva. E quando o país inteiro está contra ela, Mikael Blomkvist apoia-a, contra tudo e contra todos, e inicia a sua própria investigação, para ilibar Lisbeth.<br/><br/>A perseguir Lisbeth, aparece um autêntico gigante loiro, aparentemente insensível à dor, e com uma força descomunal, que descobrimos, no final, ser... AH!, não vou dizer!<br/><br/>Como pano de fundo, temos o tráfico e exploração de mulheres, sob a forma de um jovem casal, um jornalista e uma criminologista, que procuram a Millennium para publicar um livro que denuncia grandes e importantes personalidades ligadas ao tráfico de mulheres. Tudo isto, está, obviamente, profundamente interligado, umas coisas com as outras.<br/><br/>É como no outro livro, um enredo denso, não no sentido de complexo, pois até se apanham os pormenores com relativa facilidade, graças à fantástica escrita do autor, mas no sentido de... denso, não arranjo outra palavra melhor. É um enredo com muitas voltas e reviravoltas, muitas ligações com enredos secundários, coisas desse género... É tudo menos linear, até.<br/><br/>E se há coisa complicada, é escrever um enredo destes, ocupando 600 páginas, e conseguir manter o leitor agarrado ao livro. Stieg Larsson faz isso tudo, com aparente facilidade, e com uma mestria sem igual. Personagens a roçar o inverosímil, mas que nunca duvidamos que talvez existam e sejam o vizinho do lado; capítulos relativamente curtos, que mesmo sendo grandes não damos por ela; suspense na dose certa, quase até à última página; e, claro, momentos absolutamente hilariantes.<br/><br/>Tudo isto se combina para que este livro seja mais uma obra-prima. A segunda seguida do autor... Mal posso esperar pelo terceiro livro!",,,1,,,0,,,,,
7620767,"Os Homens que Odeiam as Mulheres (Millennium, #1)",Stieg Larsson,"Larsson, Stieg",,"=""""","=""""",5,4.14,Oceanos,Paperback,539,2008,2005,2010/06/06,2010/05/31,,,read," Depois de muito namorar esta saga, comprei-a duma assentada (na realidade, duas visitas à Feira do Livro), e depois de ler uns mais pequenitos e rápidos, embrenhei-me nela, começando, obviamente, por este livro, o primeiro da trilogia.<br/><br/>E só o larguei depois de o acabar. Todas aquelas críticas que já leram ou ouviram, a dizer que este livro é de leitura compulsiva? Isso é ser simpático! Este livro é completamente viciante! Eu sempre que podia lia um bocadinho, que se transformava sempre em 30 ou 40 páginas.<br/><br/>A tramóia principal está centrada num jornalista financeiro, Mikael Blomkvist, que denuncia um mafioso, mas que é acusado por difamação, e tem que passar 3 meses na cadeia. Sendo co-director da revista Millennium, decide tirar uma espécie de ano sabático, para não a prejudicar demasiado. É então que é contratado por Henrik Vanger para investigar o desaparecimento da sua sobrinha-neta, Harriet Vanger, usando como fachada, a história de que está a escrever a crónica da família Vanger.<br/><br/>Como incentivo, Henrik diz a Mikael que sabe coisas sobre o mafioso que o tramou, e Mikael, ainda que relutante, e sem muitas esperanças, aceita o trabalho.<br/><br/>Mas o grande interesse da história, para mim, não está aqui, mas sim na outra personagem principal: Lisbeth Salander. Lisbeth é apresentada como uma rapariga socialmente estranha e um prodígio da informática, ainda que, legalmente, seja declarada incapaz. Lisbeth trabalha, de tempos a tempos, como investigadora independente, numa empresa de segurança.<br/><br/>O caminho das duas personagens cruza-se, e trabalham em conjunto, chegando mesmo a desenvolver uma amizade, nos termos de Lisbeth.<br/><br/>A escrita não é complicada por aí além (embora a tradução deva ter sido tramada, o sueco é uma língua lixada), mas o enredo é, bem como as personagens. Reviravoltas atrás de reviravoltas, escondidas em reviravoltas que sofrem reviravoltas. É completamente alucinante! E as personagens, pelo menos as principais, e algumas das secundárias, têm toda uma profundidade que arrepia. Destaco, claro, Lisbeth. É, muito provavelmente, a melhor personagem que alguma vez vi na minha vida!<br/><br/>Dito isto, leiam! Não se assustem com o número de páginas, lê-se num instante. É um livro completamente impossível de largar, digo-vos.",,,1,Everyone!,,0,,,,,
6501187,O Talentoso Mr. Ripley,Patricia Highsmith,"Highsmith, Patricia",José Lourenço Galego,"=""""","=""""",3,3.93,Biblioteca Sábado,Paperback,199,2009,1955,,2010/05/30,,,read,,,,1,,,0,,,,,
6751710,"A Rainha no Palácio das Correntes de Ar (Millennium, #3)",Stieg Larsson,"Larsson, Stieg",Mário Dias Correia,"=""9892305337""","=""9789892305332""",5,4.22,Oceanos,Paperback,715,2009,2007,2010/06/19,2010/05/31,,,read,"Vejam bem como tudo ficou tão bem explicadinho, no final deste livro, o terceiro de uma série de 10 previstos?<br/><br/>Fico mesmo com pena de ser o último livro... É muito provavelmente o melhor da trilogia, ainda que Lisbeth, a minha personagem preferida passe mais de dois terços do livro deitada numa cama de hospital!<br/><br/>Resumindo, este livro é mais continuação do segundo, do que o segundo do primeiro. ""A Rapariga que Sonhava com Uma Lata de Gasolina e um Fósforo"" pode-se ler antes de ""Os Homens que Odeiam as Mulheres"", que o leitor não fica afectado por aí além. Já este nem por isso, é mais tramado, pois pega exactamente onde o outro acabou...<br/><br/>E ao longo das duas 715 páginas conseguiu manter-me agarrado. Mas agarrado mesmo. Houve, claro, momentos mais mortos, mas mesmo assim mais mexidos que 80% dos momentos de acção de muitos outros livros. E nem sempre (aliás, raramente) isto significa que as personagens andem aos saltos, é mais intelectual que isso, mete política, mete espionagem, mete ""sorrateirices"" e mete tramóias, nos bastidores...<br/><br/>Enfim, eu não aconselho a que leiam, eu quase que exijo que leiam! Este livro, aliás, toda a trilogia, não pode ficar por ler, pura e simplesmente!",,,1,,,1,,,unspecified,,
6683454,A Volta ao Mundo em Oitenta Dias,Jules Verne,"Verne, Jules",,"=""8447328791""","=""9788447328796""",5,3.94,RBA Coleccionables,Hardcover,256,2003,1872,,2010/05/30,,,read,,,,1,,,0,,,,,
6683154,Vinte Mil Léguas Submarinas,Jules Verne,"Verne, Jules",,"=""8447328511""","=""9788447328512""",5,3.89,RBA Coleccionables,Hardcover,528,2003,1869,,2010/05/30,,,read,,,,1,,,0,,,,,
6562634,"Dívida de Sangue (Sangue Fresco, #2)",Charlaine Harris,"Harris, Charlaine",Renato Carreira,"=""9896371377""","=""9789896371371""",4,3.96,Saída de Emergência,Paperback,231,2009,2002,,2010/05/30,,,read,,,,1,,,0,,,,,
6307611,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",Mário-Henrique Leiria,"=""8496200922""","=""9788496200920""",5,3.99,Público,Hardcover,159,2003,1953,,2010/05/30,,,read,,,,1,,,0,,,,,
6337295,As Dez Figuras Negras,Agatha Christie,"Christie, Agatha",Isabel Alves,"=""8447359034""","=""9788447359035""",5,4.26,RBA Coleccionables,Hardcover,196,2008,1939,,2010/05/30,,,read,,,,1,,,0,,,,,
6026313,Fortaleza Digital,Dan Brown,"Brown, Dan",Mário Dias Correia,"=""9722514695""","=""9789722514699""",4,3.67,Bertrand Editora,Paperback,447,2006,1998,,2010/05/30,,,read,,,,1,,,0,,,,,
6379691,Viagem ao Centro da Terra,Jules Verne,"Verne, Jules",Lídia Jorge,"=""9721028649""","=""9789721028647""",5,3.86,Publicações Europa-América,Mass Market Paperback,218,1999,1864,,2010/05/30,,,read,,,,1,,,0,,,,,
6343871,Dois anos de férias,Jules Verne,"Verne, Jules",,"=""""","=""9789723812732""",4,4.00,Livros do Brasil,Paperback,400,1992,1888,,2010/05/30,,,read,,,,1,,,0,,,,,
6309371,A Quinta dos Animais,George Orwell,"Orwell, George","João Bernardo, Peter  Davison, Paulo Faria","=""9726081971""","=""9789726081975""",5,3.96,Antígona,Paperback,160,2013,1945,,2010/05/30,,,read,,,,1,,,0,,,,,
6309556,1984,George Orwell,"Orwell, George",Ana Luísa Faria,"=""9726081890""","=""9789726081890""",5,4.19,Antígona,Paperback,327,2007,1949,,2010/05/30,,,read,,,,1,,,0,,,,,
6324376,O Estranho Caso do Dr. Jekyll e do Sr. Hyde,Robert Louis Stevenson,"Stevenson, Robert Louis",Fernando Dias Antunes,"=""9895523750""","=""9789895523757""",5,3.82,Edições Quasi,Mass Market Paperback,102,2008,1886,,2010/05/30,,,read,,,,1,,,0,,,,,
6369375,A Laranja Mecânica,Anthony Burgess,"Burgess, Anthony",José Luandino Vieira,"=""8496180506""","=""9788496180505""",5,3.99,Bibliotex Editor,Hardcover,222,2004,1962,,2010/05/30,,,read,,,,1,,,0,,,,,
6335563,Lobo Branco,David Gemmell,"Gemmell, David",Maria Georgina Segurado,"=""9722331906""","=""9789722331906""",5,4.28,Editorial Presença,Paperback,407,2004,2003,,2010/05/30,,,read,,,,1,,,0,,,,,
6318127,"Aprendiz de Assassino (A Saga do Assassino, #1)",Robin Hobb,"Hobb, Robin",Orlando Moreira,"=""9896370648""","=""9789896370640""",5,4.15,Saída de Emergência,Paperback,382,2009,1995,,2010/05/30,,,read,,,,1,,,0,,,,,
6347368,"Os Reinos do Norte (Mundos Paralelos, #1)",Philip Pullman,"Pullman, Philip",Maria do Rosário Monteiro,"=""9722330594""","=""""",3,3.99,Editorial Presença,Capa Mole,341,2003,1995,,2010/05/30,,,read,,,,1,,,0,,,,,
6321378,Frei Luís de Sousa,Almeida Garrett,"Garrett, Almeida",,"=""972100927X""","=""9789721009271""",3,3.12,Publicações Europa-América,Mass Market Paperback,155,2007,1844,,2010/05/30,,,read,,,,1,,,0,,,,,
6430749,Nós,Yevgeny Zamyatin,"Zamyatin, Yevgeny",Manuel João Gomes,"=""9726080320""","=""""",4,3.91,Antígona,Paperback,274,2004,1920,2010/06/28,2010/06/19,,,read,"Tremendamente surreal, nem sei bem por onde começar. Este livro, um dos avôzinhos do género distópico, marca pela construção das personagens, ao mesmo tempo impossíveis e reais.<br/><br/>A história é mais ou menos a mesma coisa que em várias outras distopias, um mundo futuro, mergulhado num regime totalitarista de opressão, com pessoas já habituadas a essa ideia, até que, de repente, surge algo, ou aparece alguém, que revoluciona o modo de pensar de outro alguém, e dá-se uma completa reviravolta no tom da história.<br/><br/>Neste livro, mais propriamente falando, se há coisa que está bem feita, é a mente da personagem principal, D-503 (já não há nomes, só números). A forma como o autor transmite que esta personagem (bem como todas as outras) abdica do mais básico direito humano, a liberdade, é absolutamente excepcional.<br/><br/>Se quiserem mais razões para o ler, digo-vos o seguinte: já leram ""1984"" de Orwell, ou o ""Admirável Mundo Novo"" de Huxley? Bem, foi este livro que os inspirou!",,,1,,,0,,,,,
6289808,A Cidade Morta,Wolfgang Hohlbein,"Hohlbein, Wolfgang","Heike Hohlbein, A. Fátima Freitas de Andrade","=""9727124089""","=""9789727124084""",4,3.76,Edições Nova Gaia,Hardcover,416,2005,2004,,2010/05/30,,,read,,,,1,,,0,,,,,
6385274,Orgulho Asteca,Gary Jennings,"Jennings, Gary",Carlos Romão,"=""""","=""9789728839932""",5,4.09,Saída de Emergência,Capa Mole,448,2007,1980,,2010/05/30,,,read,,,,1,,,0,,,,,
6385276,Sangue Asteca,Gary Jennings,"Jennings, Gary",Carlos Romão,"=""""","=""9789728839949""",5,4.16,Saída de Emergência,Capa Mole,544,2008,,,2010/05/30,,,read,,,,1,,,0,,,,,
6342487,"Sangue Fresco (Sangue Fresco, #1)",Charlaine Harris,"Harris, Charlaine",Renato Carreira,"=""9896371180""","=""9789896371180""",4,3.96,Saída de Emergência,Paperback,263,2009,2001,,2010/05/30,,,read,,,,1,,,0,,,,,
6289814,"O Trono de Tiernan (Anders, #3)",Wolfgang Hohlbein,"Hohlbein, Wolfgang","Heike Hohlbein, A. Fátima Freitas de Andrade","=""9727124380""","=""9789727124381""",4,3.78,Edições Nova Gaia,Hardcover,424,2006,2004,,2010/05/30,,,read,,,,1,,,0,,,,,
6333923,O Herdeiro de Oz (The Wicked Years #2),Gregory Maguire,"Maguire, Gregory","Eugénia Antunes, Ana Lourenço, Douglas Smith","=""972461722X""","=""9789724617220""",5,3.48,Casa das Letras,Capa Mole,406,2007,2005,,2010/05/30,,,read,,,,1,,,0,,,,,
6289815,"O Deus dos Elders (Anders, #4)",Wolfgang Hohlbein,"Hohlbein, Wolfgang","Heike Hohlbein, A. Fátima Freitas de Andrade","=""9727124518""","=""9789727124510""",4,3.78,Edições Nova Gaia,Hardcover,468,2006,2004,,2010/05/30,,,read,,,,1,,,0,,,,,
6013876,Anjos e Demónios,Dan Brown,"Brown, Dan",Mário Dias Correia,"=""9722514091""","=""9789722514095""",3,3.91,Bertrand Editora,Paperback,588,2005,2000,,2010/05/30,,,read,,,,1,,,0,,,,,
6289812,"Na Terra Escura  (Anders, #2)",Wolfgang Hohlbein,"Hohlbein, Wolfgang","Heike Hohlbein, A. Fátima Freitas de Andrade","=""9727124178""","=""9789727124176""",4,3.81,Edições Nova Gaia,Hardcover,384,2005,2004,,2010/05/30,,,read,,,,1,,,0,,,,,
6304293,O Mundo de Sofia: Uma Aventura na Filosofia,Jostein Gaarder,"Gaarder, Jostein",Catarina Belo,"=""9722319493""","=""9789722319492""",5,3.94,Editorial Presença,Paperback,461,1995,1991,,2010/05/30,,,read,,,,1,,,0,,,,,
5966034,Misery,Stephen King,"King, Stephen",Magda Viana,"=""9722515837""","=""9789722515832""",5,4.17,Bertrand Editora,Paperback,348,2007,1987,,2010/08/29,,,read,"Que posso dizer... Os livros deste escritor arrebatam-me sempre. É a sua escrita, crua, cruel, brutal, requintada, ainda que simples, trabalhada, planeada... Perfeita, no meu ponto de vista.<br/><br/>Desta vez, a história centra-se num escritor que tem um acidente de carro, e é resgatado por uma enfermeira, que, por acaso, é a sua fã número 1! Só que o escritor, Paul Sheldon, tinha, no seu último livro, morto a personagem principal dos seus romances com mais sucesso, as aventuras de Misery. Série essa que era a razão da enfermeira, Annie Wilkes, ser sua fã...<br/><br/>E Annie está tão obcecada com os livros de Misery, que, ao descobrir que ela morre no final do último livro publicado, obriga Paul a escrever um novo livro, que acaba por ser o seu melhor livro!<br/><br/>Só que não faz isto da maneira mais simpática...<br/><br/>A forma como Stephen King descreve os meandros da mente humana continua a maravilhar-me. Annie, a enfermeira meio psicótica, é uma personagem tão bem construída, com os seus altos e baixos mentais e emocionais, que parece real. Bem como Paul, também ele, com as suas dores, os seus sonhos, os receios e inspirações, parece extremamente real. É uma habilidade que King tem, que é a de dar uma profundidade incrível às suas personagens.<br/><br/>Outra das suas habilidades é de contar uma história. Ainda não descobri ninguém que o faça tão bem como ele, nem que se chegue lá perto... Para mim, é todo um novo patamar de escrita que destaca o Stephen King, enquanto contador de histórias. Conta as coisas de uma maneira que a princípio pode parecer confusa, mas os acontecimentos são tão marcantes, que não me consegui esquecer de um único pormenor, enquanto lia (e eu tenho uma memória TERRÍVEL), e as coisas vão encaixando, como as peças de um puzzle.<br/><br/>Fica, por isso, definitivamente aconselhado, sem sombra de dúvida!",,,1,,,0,,,,,
3484705,"Harry Potter e o Cálice de Fogo (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.","Isabel Fraga, Isabel Nunes, Manuela Madureira","=""9722326805""","=""9789722326803""",4,4.56,Editorial Presença,Paperback,591,2000,2000,,2010/05/30,,,read,,,,1,,,0,,,,,
5969827,A Bruxa de Oz,Gregory Maguire,"Maguire, Gregory","Eugénia Antunes, Ana Lourenço","=""9724616835""","=""9789724616834""",5,3.54,Casa das Letras,,492,2006,1995,,2010/05/30,,,read,,,,1,,,0,,,,,
2485580,A Conspiração,Dan Brown,"Brown, Dan",Ana Patrícia Xavier,"=""9722514555""","=""9789722514552""",3,3.72,Bertrand,Paperback,574,2005,2001,,2010/05/30,,,read,,,,1,,,0,,,,,
3252893,A Espada do Rei Afonso,Alice Vieira,"Vieira, Alice",,"=""""","=""9789722100274""",1,3.56,Editorial Caminho,Paperback,200,2001,2001,,2010/05/30,,,read,,,,1,,,0,,,,,
2734414,O Sétimo Selo (Tomás Noronha #3),José Rodrigues dos Santos,"Santos, José Rodrigues dos",,"=""9896162085""","=""9789896162085""",3,3.60,Gradiva,Paperback,502,2007,2007,,2010/05/30,,,read,,,,1,,,0,,,,,
3484669,"Harry Potter e o Prisioneiro de Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Isabel Fraga,"=""9722326015""","=""9789722326018""",4,4.57,Editorial Presença,Paperback,343,2000,1999,,2010/05/30,,,read,,,,1,,,0,,,,,
4286096,"Rainha das Trevas (Trilogia das Jóias Negras, #3)",Anne Bishop,"Bishop, Anne",Cristina Correia,"=""""","=""9789728839901""",5,4.37,Saída de Emergência,Paperback,400,2007,2000,,2010/05/30,,,read,,,,1,,,0,,,,,
3484606,"Harry Potter e a Pedra Filosofal (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",Isabel Fraga,"=""9722325337""","=""9789722325332""",4,4.48,Editorial Presença,Paperback,255,1999,1997,,2010/05/30,,,read,,,,1,,,0,,,,,
2605280,Aparição,Vergílio Ferreira,"Ferreira, Vergílio",,"=""""","=""""",2,3.62,Bertrand Editora,Paperback,273,2003,1959,,2010/05/30,,,read,,,,1,,,0,,,,,
692389,Dracula,Bram Stoker,"Stoker, Bram",,"=""""","=""""",5,4.00,Dover Publications,Paperback,326,2000,1897,,2010/05/30,,,read,,,,1,,,0,,,,,
73797,O Código Da Vinci (Robert Langdon #2),Dan Brown,"Brown, Dan",Mário Dias Correia,"=""9722513524""","=""9789722513524""",5,3.86,Bertrand Editora,Paperback,544,2004,2003,,2010/05/30,,,read,,,,1,,,0,,,,,
89476,Frankenstein,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft",,"=""""","=""""",5,3.82,Dover Publications ,Paperback,166,1994,1818,,2010/05/30,,,read,,,,1,,,0,,,,,
1249630,Os Maias,Eça de Queirós,"Queirós, Eça de",Ester de Lemos,"=""9725681363""","=""9789725681367""",4,4.02,Verbo,Paperback,681,2003,1888,,2010/05/30,,,read,,,,1,,,0,,,,,
1202675,Esteiros,Soeiro Pereira Gomes,"Gomes, Soeiro Pereira",,"=""9722108158""","=""""",1,4.06,Caminho,Paperback,224,1993,1941,,2010/05/30,,,read,,,,1,,,0,,,,,
45978,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,"Paolini, Christopher",,"=""0375840400""","=""9780375840401""",4,3.99,Knopf Books for Young Readers,Paperback,704,2007,2005,,2010/05/30,,,read,,,,1,,,0,,,,,
32827,"From the Earth to the Moon (Extraordinary Voyages, #4)",Jules Verne,"Verne, Jules",,"=""1598184547""","=""9781598184549""",5,3.80,Aegypan,Paperback,136,2006,1865,,2010/05/30,,,read,,,,1,,,0,,,,,
